Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,30:22.0,49.8,4962,2952,62.6,1.012,0.955,1.03,1.032,1.03,0.886,0.746,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,211.4,496.8,53.2,269.3,110,283.8,143.9,188.6,145.4,211.4,5.5,12.6,2.2,6.7,3.6,7.1,2.9,5.5,3,12.6,5.5,100,16,37.5,4.3,20.3,8.8,21.3,10.7,14.2,11.1,16,41,38,42,42,42,36,56,57,56,57,55,44,43,44,43,45,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,57,0.73,9.668,7.551,2.93,0.291,11.509,1.659,0.485,1.01,51,15,51,51,500,1.7,0,0,0,0,0,425,2,63.1,5.5,12.9,1.4,6.9,2.9,7.2,3.7,4.8,3.9,83.2,77.8,84.8,83.6,86.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0.036,0.219,140474,61047,14.902,22.08,65.4,36.3,7.6,7.6,132.22,0.8,616,55,0,0,-9.63,137.6
9.7.2024,30:24.1,49.9,4961,2953,62.6,1.032,1.037,1.03,1.032,1.027,0.886,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,329.7,624.4,138.9,491.8,182.7,315.4,320.6,333.2,230.9,329.7,8.5,16.1,3.2,12.7,5,6.9,9.2,8.8,6.2,16.1,8.5,100,24.7,47.2,10.6,36.6,13.7,23.5,24,24.9,17.2,24.7,42,42,42,42,42,36,56,56,57,57,52,44,44,43,43,48,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,57,0.73,6.445,9.135,4.526,0.26,13.661,1.731,0.567,0.865,51,15,51,51,500,2.1,0,0,0,0,0,426,2,49.4,8.5,16.2,3.6,12.4,4.7,8.1,8.2,8.5,5.9,76.2,70.2,76.8,77.8,80.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0.1,0.5,0.6,0.024,1.217,140474,61049,14.591,22.08,65.4,36.3,12,12,83.34,0.77,616,55,0.087,0,-17.055,77.7
9.7.2024,30:26.1,49.9,4960,2954,62.6,1.032,1.037,1.03,1.032,1.03,0.886,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,196.2,498.9,78.4,293.6,58.5,208.9,109.1,144.3,177.6,196.2,4.8,12.4,2.7,7,0.6,6.5,1.8,3.5,4.3,12.4,4.8,100,14.8,37.5,5.9,22.3,4.9,15.4,8.7,10.8,13,14.8,42,42,42,42,42,36,56,57,57,56,55,44,43,43,44,45,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,56,0.73,5.274,7.321,2.839,0.234,11.3,1.665,0.478,0.878,51,15,51,51,500,1.2,0,0,0,0,0,426,2,61,5,12.7,2,7.4,1.5,5.2,2.8,3.6,4.4,85,78.9,84.8,87.3,88.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0,0.328,140474,61050,14.899,22.065,65.3,36.3,13.7,13.9,73.01,0.75,616,55,0,0,-10.08,131.3
9.7.2024,30:28.1,49.9,4959,2955,62.6,1.032,1.037,1.03,1.032,1.03,0.886,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,208.9,510.5,99.6,404,63.1,112,124.5,161,196.8,208.9,5.3,12.8,2.5,9.9,2.3,2.8,3.8,4,4.8,12.8,5.3,100,15.8,38.8,7.5,29.6,5,8.5,9.8,12.1,14.8,15.8,42,42,42,42,42,36,56,56,58,56,55,44,44,42,44,45,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,56,0.73,5.566,8.268,3.345,0.257,12.465,1.694,0.502,1.083,51,15,51,51,500,1.1,0,0,0,0,0,429,2,58.1,5.3,13.3,2.5,10,1.7,2.9,3.2,4.1,5,82.9,75,82.7,88.5,85.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,93,100,No,No,31106,72428,0,0.1,0.2,0.016,0.45,140474,61050,14.773,22.065,65.3,36.3,13.4,13.6,74.4,0.73,616,55,0.087,0.034,-10.86,121.9
9.7.2024,30:30.1,49.9,4959,2955,62.6,1.032,1.037,1.03,1.032,1.03,0.888,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,136.4,429.8,16.7,181.8,48.6,155,92.5,119.7,47.4,136.4,3.1,10.6,0.3,3.5,1.1,3.7,2.1,2.8,1.1,10.6,3.1,100,10.4,32.6,1.3,13.7,4.2,11.5,7.2,8.9,3.7,10.4,42,42,42,42,42,36,59,57,64,62,53,41,43,36,38,47,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,56,0.73,9.375,6.238,1.945,0.189,10.526,1.635,0.442,0.778,51,15,51,51,500,0.5,0,0,0,0,0,429,2,68.5,3.5,11.1,0.5,4.6,1.3,3.9,2.3,3,1.2,88.4,81.9,89.3,89.8,92.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0,0.217,140474,61051,14.699,22.05,65.3,36.3,15,15.2,66.68,0.6,616,55,2.762,0,-10.065,131.4
9.7.2024,30:32.1,49.9,4959,2955,62.6,1.012,0.96,1.03,1.032,1.027,0.888,0.746,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,133.8,422.9,14.4,199.5,51.7,107.9,66.7,160.1,47.1,133.8,3.3,10.5,0.3,5.5,0.4,2.6,1.5,3.8,1.8,10.5,3.3,100,10.2,31.7,1.2,14.9,4.4,8.1,5.2,12.5,3.8,10.2,41,38,42,42,42,36,53,54,55,53,51,47,46,45,47,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,56,0.732,6.445,6.137,1.729,0.2,10.475,1.62,0.424,0.931,51,15,51,51,500,0.5,0,0,0,0,0,429,2,68.3,3.4,10.8,0.4,5,1.4,2.7,1.7,4.2,1.2,87.6,83.3,86.6,91.7,88.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0,0.234,140474,61051,14.933,22.05,65.3,36.3,11,11.1,91.29,0.63,616,55,2.741,0,-9.6,137.8
9.7.2024,30:44.1,49.8,4957,2956,62.6,1.012,0.96,1.03,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,179.1,404.4,40.5,339.9,48.6,202.3,140.8,141.2,115.1,179.1,4.2,9.4,0.9,8.2,1.1,4.8,3.4,3.4,2.7,9.4,4.2,100,13.6,30.8,3.2,25.1,3.8,14.9,10.7,10.6,9.4,13.6,41,38,42,42,42,36,53,54,54,54,51,47,46,46,46,49,55,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,54,0.727,6.152,6.844,2.478,0.313,11.279,1.644,0.491,0.88,51,15,51,51,450,2.1,0,0,0,0,0,426,2,62.1,4.6,10.6,1.1,8.5,1.3,5.1,3.6,3.6,3,85.3,81.1,85.4,86.8,87.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.2,0.2,0,0.423,140474,61055,14.932,22.005,65.1,36.3,15,15.2,66.53,0.47,616,55,0.146,0.083,-9.39,140.6
9.7.2024,30:46.1,49.8,4957,2956,62.6,1.012,0.96,1.03,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,159.2,368.5,22.5,321,35.4,129.3,118,133.3,145.7,159.2,3.9,10,0.5,7.8,0.8,3.1,2.8,3.2,3.4,10,3.9,100,12.1,28,1.8,23.6,2.7,9.6,9,10.1,12.2,12.1,41,38,42,42,42,36,53,54,54,52,51,47,46,46,48,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,55,0.735,5.859,6.687,2.211,0.245,10.781,1.619,0.464,0.815,51,15,51,51,500,1,0,0,0,0,0,426,2,64.9,4.1,9.6,0.6,8,0.9,3.3,3,3.3,3.8,86.5,83.8,86.8,89.7,85.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.283,140474,61056,14.86,22.005,65.1,36.3,17.6,17.7,56.77,0.47,616,55,0,0,-10.14,130.2
9.7.2024,30:54.1,49.8,4956,2958,62.6,1.012,0.96,1.027,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,142.2,394.4,20.8,239,28.9,161.6,122.1,109.8,61.1,142.2,4.4,10.5,1.2,6.5,1.4,4.6,4.4,3.3,2.9,10.5,4.4,100,10.8,30,1.6,17.7,2.4,12.1,9.4,8.3,5.2,10.8,41,38,42,42,42,36,52,53,51,53,50,48,47,49,47,50,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,54,0.727,6.152,6.448,2.172,0.237,10.33,1.591,0.434,0.817,51,15,51,51,450,0.5,0,0,0,0,0,426,2,67.5,3.6,10.3,0.6,5.9,0.8,4.1,3.1,2.8,1.7,87.6,82.6,88.9,88.1,90.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.209,140474,61059,14.878,21.99,65.1,36.3,8,8.2,124.45,0.59,616,55,0.087,0,-10.695,123.3
9.7.2024,30:56.1,49.8,4956,2958,62.6,1.031,1.035,1.03,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,196.7,417.1,35.9,371.5,48.6,263.6,87.6,175.2,174,196.7,4.6,10.5,0.1,9.1,1.2,6.4,1.3,4.3,4,10.5,4.6,100,15,31.8,2.8,27.4,3.9,19.4,6.8,13.2,14.5,15,42,42,42,42,42,36,52,52,53,51,50,48,48,47,49,50,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,53,0.73,6.445,7.118,2.824,0.359,11.669,1.628,0.499,0.86,51,15,51,51,450,2.1,0,0,0,0,0,426,2,57.5,5,10.8,1,9.2,1.3,6.6,2.2,4.4,4.6,83.3,81.1,84.4,86.2,81.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.2,0.2,0,0.519,140474,61060,14.834,21.975,65.1,36.3,7.8,7.9,127.65,0.58,616,55,0,0,-13.185,100
