Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,46:17.0,50.4,5145,2769,65,1.031,1.035,1.03,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,145.3,392.8,52.4,205,63,248.2,34.2,136.1,30.8,145.3,3.5,9.8,1.2,5,1.4,6.1,0.7,3.3,0.7,9.8,3.5,100,11,29.5,4.4,15.5,4.9,18.8,2.7,10.1,2.4,11,42,42,42,42,42,36,52,52,53,54,51,48,48,47,46,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,5.566,6.266,1.933,0.202,10.324,1.603,0.441,0.891,51,15,51,51,450,0.7,0,0,0,0,0,445,2,68,3.8,10.2,1.4,5.2,1.7,6.4,0.9,3.5,0.8,88.1,82.3,88.9,87.9,93.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.304,141380,62697,14.271,10.17,30.1,36.3,4.9,4.7,205.05,0.7,619,56,2.741,0,-10.245,59.5
9.7.2024,46:19.0,50.4,5144,2770,64.9,1.012,0.96,1.03,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,141.4,272.8,64.3,230.8,39.4,306.7,59,134.2,23.7,141.4,3.4,6.8,1.4,5.5,0.8,7.5,1.3,3.2,0.4,7.5,3.4,100,10.8,20.6,5.6,17.3,3.3,22.9,4.4,10,2,10.8,41,38,42,42,42,36,52,51,53,54,50,48,49,47,46,50,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.73,5.274,6.221,1.899,0.198,10.155,1.594,0.424,0.832,51,15,51,51,450,0.5,0,0,0,0,0,445,2,68.6,3.7,7.2,1.7,5.9,1.1,7.9,1.5,3.5,0.7,88,85,88.4,86,92.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.284,141380,62698,14.238,10.17,30.1,36.3,4.8,4.7,207.38,0.74,619,56,2.91,0.034,-9.54,64
9.7.2024,46:21.0,50.4,5144,2770,64.9,1.031,1.035,1.03,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,143.6,261.5,112.3,173.2,55,312.6,44.1,132.6,57.5,143.6,3.4,6.5,2.6,4,1.2,7.6,0.9,3.2,1.2,7.6,3.4,100,10.9,19.9,8.9,13.2,4.7,23.3,3.4,9.9,4.2,10.9,42,42,42,42,42,36,52,51,53,53,49,48,49,47,47,51,54,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,54,0.727,7.617,6.384,1.966,0.206,10.369,1.6,0.436,0.952,51,15,51,51,450,0.5,0,0,0,0,0,445,2,68.2,3.7,6.9,2.9,4.4,1.5,8,1.1,3.5,1.5,88,84.3,89,86.6,92.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.365,141380,62699,14.258,10.155,30.1,36.3,4.6,4.7,215.35,0.71,619,56,0,0.041,-8.91,68.4
9.7.2024,46:23.0,50.4,5143,2771,64.9,1.031,1.035,1.027,1.032,1.027,0.871,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3206.9,144.6,297.7,66.3,181.1,23.6,311.8,46.3,206.8,23.2,144.6,4,8.1,1.5,5.2,0.5,8.4,1,5.8,1.3,8.4,4,100,11,22.4,5.8,13.7,2,23.3,3.5,15.3,1.8,11,42,42,42,42,42,35,51,51,52,53,49,49,49,48,47,51,54,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,54,0.727,5.859,6.244,1.882,0.163,10.3,1.595,0.429,0.896,51,15,51,51,450,0.4,0,0,0,0,0,445,2,67.5,3.8,7.8,1.8,4.7,0.7,8.1,1.2,5.3,0.6,87.9,84.5,90.4,86.1,90.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.386,141380,62699,14.347,10.155,30.1,36.3,4.7,4.5,214.67,0.7,619,56,0.071,0.026,-9.45,64.5
9.7.2024,46:25.0,50.4,5143,2771,64.9,0.956,1.035,0.955,0.807,1.027,0.888,0.748,3435.9,3848.2,3481.7,2565.5,3848.2,91.6,3298.5,145.8,287.2,50,216.9,40.5,310.4,51.7,141.1,68.7,145.8,3.6,7.3,1.2,5.3,1.7,7.7,1.2,3.5,0.9,7.7,3.6,100,11.1,21.9,4.2,16.3,3.4,22.9,4,10.8,5,11.1,37.5,42,38,28,42,36,50,49,52,51,49,50,51,48,49,51,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,0.73,6.445,6.333,1.985,0.174,10.294,1.585,0.429,0.871,51,15,51,51,450,0.5,0,0,0,0,0,445,2,68.2,3.8,7.7,1.3,5.5,1.1,7.9,1.3,3.8,1.7,87.7,84.9,88.9,86.7,90.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.29,141380,62700,14.322,10.14,30,36.3,4.3,4.4,231.34,0.75,619,56,0,0,-8.865,68.6
9.7.2024,46:27.0,50.4,5143,2771,64.9,1.031,1.035,1.027,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,148.4,304,59.1,197.7,33.8,331.5,35.8,195.5,29.9,148.4,3.5,7.6,2.1,4.8,0,8.2,0.7,4.7,0,8.2,3.5,100,11.3,22.9,5,15,2.9,24.6,2.9,14.8,2.4,11.3,42,42,42,42,42,36,51,51,51,53,49,49,49,49,47,51,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.73,5.274,6.188,1.693,0.161,10.421,1.579,0.428,0.964,51,15,51,51,450,0.5,0,0,0,0,0,445,2,67.7,3.9,8,1.6,5.1,0.9,8.5,1,5.1,0.8,87.2,84.8,89.4,86,88.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,43,93,100,No,No,31108,72429,0,0.4,0.4,0,0.303,141380,62700,14.347,10.14,30,36.3,4.4,4.3,225.17,0.73,619,56,0.029,0.021,-11.04,55.1
9.7.2024,46:29.0,50.4,5145,2768,65,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,140.2,279,59.8,201.3,33.9,313.2,28.2,150.4,55.4,140.2,3.7,7,1.3,4.9,1.4,7.6,1.3,3.6,2.7,7.6,3.7,100,10.7,21.1,5,15.3,2.8,23.2,2.3,11.6,4.1,10.7,41,38,42,42,42,36,51,51,52,52,48,49,49,48,48,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,52,0.727,5.859,6.464,2.064,0.177,10.23,1.566,0.422,0.917,51,15,51,51,450,0.5,0,0,0,0,0,445,2,68.4,3.7,7.4,1.6,5.2,0.9,8,0.7,4,1.4,87.8,84.9,89.5,86.9,89.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,43,93,100,No,No,31108,72429,0,0.3,0.3,0,0.549,141380,62701,14.315,10.14,30,36.3,4.5,4.4,221.32,0.7,619,56,0.088,0,-13.155,46.2
9.7.2024,46:31.0,50.4,5145,2768,65,1.031,1.035,1.03,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,137.8,264.1,62.8,211.7,38.2,318,27.9,147.9,31.6,137.8,3.2,6.6,1.4,4.3,0.8,7.9,0.6,3.6,0,7.9,3.2,100,10.5,20.2,5.3,16.1,3.3,23.4,2.2,10.9,2.3,10.5,42,42,42,42,42,36,51,51,53,52,48,49,49,47,48,52,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,0.735,5.274,6.161,1.895,0.166,10.125,1.568,0.42,0.879,51,15,51,51,500,0.4,0,0,0,0,0,445,2,69.1,3.6,7.1,1.6,5.4,1,8.2,0.8,3.8,0.8,88.4,85.1,88.5,87.3,92.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31108,72429,0,0.1,0.1,0,0.239,141380,62702,14.251,10.125,30,36.3,4.4,4.3,224.83,0.69,619,56,0,0,-12.15,50
9.7.2024,46:33.0,50.4,5145,2769,65,0.891,0.96,1.027,0.792,0.782,0.871,0.751,3046.5,3481.7,3848.2,2473.9,2382.2,91.6,3206.9,148.5,288.4,57.8,213.8,50.1,354.8,36.6,130.2,56.2,148.5,4.5,8,2.1,6.6,1.9,8.7,1.6,4,2.8,8.7,4.5,100,11.2,21.8,4.9,16.3,4.2,26.1,2.8,9.7,4.1,11.2,33.2,38,42,27,26,35,50,51,51,52,48,50,49,49,48,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.735,6.445,6.297,1.989,0.17,10.288,1.573,0.433,0.845,51,15,51,51,500,0.5,0,0,0,0,0,445,2,67.4,3.8,7.7,1.5,5.4,1.3,8.9,1,3.4,1.4,87.8,84.7,88.2,86.1,92.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31108,72429,0,0.2,0.2,0,0.441,141380,62703,14.012,10.125,30,36.3,4.3,4.3,233.45,0.68,619,56,0.029,0,-11.7,51.9
9.7.2024,46:35.0,50.4,5145,2769,65,1.012,0.96,1.03,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,138.5,277.2,111.6,175.4,32,305.1,29.6,154.7,22.4,138.5,3.2,6.9,1.9,3.5,0.8,8.3,0,3.8,0,8.3,3.2,100,10.6,21.5,9.1,13.3,2.7,22.6,2.3,11.4,1.7,10.6,41,38,42,42,42,36,52,51,53,54,48,48,49,47,46,52,53,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.73,5.274,6.212,1.922,0.158,10.016,1.562,0.425,0.807,51,15,51,51,450,0.4,0,0,0,0,0,445,2,68.8,3.6,7.5,2.8,4.4,0.9,7.8,0.8,4,0.6,88.4,83,90.4,87.6,92.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,43,93,100,No,No,31108,72429,0,0,0,0,0.21,141380,62703,14.363,10.11,29.9,36.3,4.2,4.3,235.8,0.67,619,56,0.058,0.034,-9.675,62.7
9.7.2024,46:37.0,50.4,5144,2769,65,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,143.2,441.3,51.7,189.5,34.8,247,24.8,128.6,27.8,143.2,3.8,10.9,1.9,5.3,0.7,6,1.2,3,1.3,10.9,3.8,100,10.9,33.1,4.3,14.4,2.9,18.4,2,9.7,2.1,10.9,41,38,42,42,42,36,51,51,52,52,49,49,49,48,48,51,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,52,0.735,4.981,6.124,1.901,0.176,10.155,1.561,0.424,0.845,51,15,51,51,500,0.4,0,0,0,0,0,445,2,68.1,3.7,11.4,1.3,4.8,1,6.4,0.7,3.3,0.7,88.3,81.3,90.1,88.9,92.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31108,72429,0,0.1,0.1,0,0.296,141380,62704,14.299,10.11,29.9,36.3,4.1,4.2,242.2,0.65,619,56,0,0,-9.33,65
9.7.2024,46:39.0,50.4,5144,2770,65,0.942,0.96,0.955,1.032,0.82,0.888,0.748,3367.2,3481.7,3481.7,3848.2,2657.1,91.6,3298.5,143.1,298.9,126.2,182,44.6,247.2,32.4,141.1,72.8,143.1,3.5,7.6,3,4.4,1.1,6,0.7,3.4,1.7,7.6,3.5,100,10.9,22.5,9.6,13.7,3.8,18.7,2.6,10.7,5.3,10.9,36.8,38,38,42,29,36,51,51,52,52,49,49,49,48,48,51,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.73,5.566,6.16,1.876,0.239,10.143,1.567,0.444,0.802,51,15,51,51,450,0.7,0,0,0,0,0,445,2,68.4,3.7,7.9,3.2,4.6,1.3,6.4,0.8,3.7,1.8,88,83.7,89.8,87.7,90.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31108,72429,0,0.1,0.1,0,0.34,141380,62704,14.292,10.11,29.9,36.3,4.1,4,242.06,0.64,619,56,0.088,0,-9.99,60.7
9.7.2024,46:41.0,50.4,5144,2770,65,1.013,0.96,1.03,1.032,1.03,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,143.6,293,55.5,229,51.5,278.4,53.5,168.1,19.7,143.6,3.4,7.3,1.2,5.4,1,6.7,1.1,4,0.3,7.3,3.4,100,10.9,22.3,4.4,17.5,4.4,20.7,4.2,12.5,1.5,10.9,41,38,42,42,42,36,56,53,63,53,53,44,47,37,47,47,62,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,53,0.73,9.668,6.321,1.995,0.175,10.27,1.561,0.425,0.894,51,15,51,51,450,0.4,0,0,0,0,0,445,2,68,3.7,7.8,1.4,5.8,1.4,7.1,1.4,4.3,0.5,87.9,85.1,87.4,87.2,91.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31108,72429,0,0.2,0.2,0,0.387,141380,62705,14.274,10.095,29.9,36.3,4.2,4.1,235.56,0.68,619,56,0,0,-9.3,65.1
9.7.2024,46:43.0,50.4,5144,2770,65,1.012,0.96,1.027,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,125.2,220.2,63.7,139.7,48.9,320.1,18,168.7,21.8,125.2,3.1,5.7,1.5,3.3,1.1,8.1,0.4,4.1,0.5,8.1,3.1,100,9.6,16.7,5.2,11.5,3.8,23.7,1.4,12.6,1.7,9.6,41,38,42,42,42,36,50,51,51,50,49,50,49,49,50,51,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.73,8.203,5.834,1.675,0.176,9.693,1.549,0.424,0.731,51,15,51,51,450,0.5,0,0,0,0,0,445,2,71,3.3,6,1.7,3.8,1.2,8.3,0.5,4.3,0.6,88.7,87.1,88.8,87.5,91.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31108,72429,0,0,0,0,0.081,141380,62705,14.329,10.095,29.9,36.3,4.1,4.1,241.15,0.68,619,56,0.029,0,-10.02,60.4
9.7.2024,46:45.0,50.4,5144,2770,65,1.012,0.96,1.027,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,142.5,315.9,41.7,206.4,26.8,236.8,38.6,255.6,18.5,142.5,4.2,8.7,1.6,5.7,1.2,6.6,1.5,6.9,1.1,8.7,4.2,100,10.8,24.1,3.4,15.8,2.1,17.7,3,19,1.4,10.8,41,38,42,42,42,36,49,49,50,50,48,51,51,50,50,52,52,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,53,0.73,6.445,6.176,1.885,0.178,10.034,1.553,0.43,0.802,51,15,51,51,450,0.5,0,0,0,0,0,445,2,70.4,3.7,8.5,1.1,5.3,0.7,6.2,1,6.6,0.5,87.9,84.2,89.8,88.5,88.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.2,0.2,0,0.416,141380,62706,14.353,10.095,29.9,36.3,4.1,4.2,243.66,0.67,619,56,0,0,-9.09,66.6
9.7.2024,46:47.0,50.4,5143,2771,64.9,0.947,0.96,1.027,1.032,0.77,0.871,0.751,3367.2,3481.7,3848.2,3848.2,2290.6,91.6,3206.9,141.7,262.4,59.7,270.8,21,301.8,25.7,179.8,12.6,141.7,3.4,6.5,1.3,6.5,0.4,7.5,0.5,4.4,0.2,7.5,3.4,100,10.8,20.3,5.1,20.4,1.7,22.4,2,13.3,1,10.8,36.8,38,42,42,25,35,50,51,51,52,46,50,49,49,48,54,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.73,6.445,6.441,2.012,0.168,10.207,1.562,0.423,0.924,51,15,51,51,450,0.4,0,0,0,0,0,445,2,68.2,3.7,7,1.6,6.9,0.6,7.8,0.7,4.6,0.3,88.1,85,87.9,87.6,92,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.366,141380,62707,14.332,10.08,29.8,36.3,4.1,4.2,242.37,0.66,619,56,0,0,-9.21,65.7
9.7.2024,46:49.0,50.3,5142,2772,64.9,0.954,0.96,0.955,1.032,0.87,0.888,0.751,3458.8,3481.7,3481.7,3848.2,3023.6,91.6,3298.5,147.6,309.2,67.7,200.5,18.3,392.3,20.1,143.7,29,147.6,3.6,7.8,1.6,4.9,0.4,9.7,0.4,3.6,0.7,9.7,3.6,100,11.2,23.5,5.4,15.5,1.5,29.1,1.6,10.7,2.2,11.2,37.8,38,38,42,33,36,50,50,50,52,46,50,50,50,48,54,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,5.566,6.368,2.161,0.152,10.232,1.556,0.423,0.846,51,15,51,51,450,0.4,0,0,0,0,0,445,2,66.7,3.8,8.1,1.8,5.2,0.5,10,0.6,3.8,0.8,87,83.4,88.6,83.6,92.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,42,93,100,No,No,31108,72429,0,0.3,0.3,0,0.912,141380,62709,14.322,10.08,29.8,36.3,4,3.9,248.41,0.65,619,56,2.911,0.034,-9.015,67.1
9.7.2024,46:51.0,50.3,5139,2775,64.9,0.939,0.96,0.992,0.957,0.845,0.873,0.753,3367.2,3481.7,3665,3481.7,2840.4,91.6,3206.9,140.1,252.4,52.2,214.2,28.9,346.4,53.1,143.4,29.8,140.1,3.4,6.4,1.2,5.2,0.6,8.5,1.2,3.5,0.7,8.5,3.4,100,10.6,19.3,4.4,16.5,2.2,25.6,4,10.9,2.2,10.6,36.8,38,40,38,31,35,49,49,49,51,47,51,51,51,49,53,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,4.395,6.442,2,0.176,10.187,1.555,0.421,0.915,51,15,51,51,450,0.4,0,0,0,0,0,445,2,68.6,3.6,6.8,1.4,5.5,0.8,8.8,1.3,3.8,0.8,88.1,86,88.9,85.9,91.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31108,72429,0,0.1,0.1,0,0.359,141380,62709,14.229,10.065,29.8,36.3,3.9,3.9,257.68,0.64,619,56,0,0,-9.345,64.6
