Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,49:53.2,50.1,4989,2925,63,0.955,0.955,0.952,0.957,0.955,0.871,0.746,3481.7,3481.7,3481.7,3481.7,3481.7,91.6,3206.9,317.2,574.1,179.4,448,244,364.9,182,329.4,215.6,317.2,8.1,14.8,4.9,10.9,6.5,9.6,4.9,7.9,5.8,14.8,8.1,100,23.8,43.5,13.6,33.4,18,27.3,13.7,24.6,16.1,23.8,38,38,38,38,38,35,63,63,66,64,60,37,37,34,36,40,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,68,55,0.727,11.133,8.754,4.111,0.263,12.993,1.657,0.539,0.999,51,15,51,51,450,2.2,0,0,0,0,0,432,2,56.1,8.2,15,4.6,11.5,6.3,9.4,4.7,8.5,5.6,77.5,71.4,77.9,80.6,80.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.3,0.3,0.018,0.557,140539,61420,14.636,18.705,55.4,36.3,9,8.7,111.61,0.85,616,55,0.029,0,-10.8,103.9
9.7.2024,49:55.2,50.1,4985,2929,62.9,0.992,0.96,1.03,1.025,0.955,0.871,0.748,3665,3481.7,3848.2,3848.2,3481.7,91.6,3206.9,238.2,424.5,104.4,381.2,55.9,337.1,130.1,199.6,272.7,238.2,5.7,10.5,2.3,9.2,1.1,8,2.9,5.4,6.5,10.5,5.7,100,18,32.6,8.2,28.5,4.4,25.3,9.9,15.4,19.8,18,40,38,42,42,38,35,58,55,65,58,55,42,45,35,42,45,65,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,0.727,9.961,8.029,3.477,0.3,11.919,1.661,0.525,0.802,51,15,51,51,450,2,0,0,0,0,0,433,2,57,6.1,11.2,2.7,9.6,1.5,8.6,3.3,5.1,6.9,81.4,77.4,83.4,81.1,83.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.4,0.4,0,0.912,140539,61421,14.772,18.69,55.3,36.3,14.9,15.1,67.24,0.88,616,55,0.059,0.042,-10.275,109.1
9.7.2024,49:57.2,50.1,4986,2927,63,0.994,0.96,0.955,1.032,1.027,0.888,0.748,3665,3481.7,3481.7,3848.2,3848.2,91.6,3298.5,170.7,397,75,193,39,262.7,113.1,147,139.2,170.7,4.1,9.9,1.8,5.4,0.9,6.3,2.6,3.5,2.5,9.9,4.1,100,12.9,30.2,5.8,14.8,3,19.6,8.4,11.3,10.2,12.9,40,38,38,42,42,36,52,52,54,52,49,48,48,46,48,51,53,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,6.445,7.21,2.696,0.215,10.76,1.621,0.46,0.927,51,15,51,51,450,0.5,0,0,0,0,0,433,2,65.1,4.4,10.4,1.9,4.9,1,6.6,2.8,3.8,3.5,86.3,80.7,89.8,86.1,88.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,1.5,1.5,0.016,0.219,140539,61422,14.712,18.69,55.3,36.3,15.2,15.3,65.73,0.75,616,55,0.041,0.026,-9.465,118.5
9.7.2024,49:59.2,50.1,4986,2927,63,1.012,1.035,1.027,1.032,0.955,0.888,0.748,3756.6,3848.2,3848.2,3848.2,3481.7,91.6,3298.5,157.1,389,72.1,209,26.1,332.4,31.3,153.7,43,157.1,3.5,9.6,0.8,5,0,8,0,2.8,1.7,9.6,3.5,100,11.9,29.4,5.5,15.8,2,24.4,2.6,11.8,3.3,11.9,41,42,42,42,38,36,51,52,52,52,48,49,48,48,48,52,54,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,0.727,5.274,6.434,2.145,0.189,10.1,1.599,0.431,0.826,51,15,51,51,450,0.5,0,0,0,0,0,433,2,69.3,4,10,1.8,5.3,0.7,8.2,0.8,4,1.1,87.5,82.5,89.8,87.2,90.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.216,140539,61422,14.698,18.69,55.3,36.3,11.9,12.1,83.95,0.71,616,55,0.03,0,-9.96,112.6
9.7.2024,50:01.2,50.1,4981,2933,62.9,0.975,0.96,0.955,0.957,1.027,0.888,0.751,3573.4,3481.7,3481.7,3481.7,3848.2,91.6,3298.5,151.4,286.7,44.6,293.5,28.5,329.8,46.3,150.4,31.6,151.4,4.7,7.9,2.5,7.7,2.1,8.6,2.6,5,1.5,8.6,4.7,100,11.4,22.2,3.5,21.8,2.2,24.2,3.5,11.5,2.4,11.4,39,38,38,38,42,36,51,51,52,52,49,49,49,48,48,51,54,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,6.445,6.659,2.267,0.172,10.168,1.602,0.429,0.917,51,15,51,51,450,0.4,0,0,0,0,0,433,2,67.4,3.8,7.6,1.1,7.3,0.7,8.1,1.2,3.9,0.8,87.8,84.8,87.7,87.5,91.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.2,0.2,0,0.317,140539,61423,14.78,18.675,55.3,36.3,9.7,9.8,103.44,0.68,616,55,0.053,0.02,-9.825,114
9.7.2024,50:03.2,50.1,4984,2930,62.9,1.012,0.96,1.03,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,150.2,291.9,52.6,210.6,19.1,374.4,75.6,151.1,26.1,150.2,3.5,7.3,0.4,5,0.3,9,1.7,3.6,0.5,9,3.5,100,11.4,22.4,4.1,16.4,1.6,27.5,5.6,11.3,2,11.4,41,38,42,42,42,36,52,53,53,54,49,48,47,47,46,51,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,0.727,6.152,6.625,2.17,0.183,10.199,1.599,0.425,0.974,51,15,51,51,450,0.3,0,0,0,0,0,433,2,67.7,3.8,7.7,1.3,5.4,0.5,9.2,1.9,3.8,0.7,87.9,85.4,88.2,85.3,92.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.486,140539,61424,14.763,18.675,55.3,36.3,8.5,8.1,117.8,0.67,616,55,0.087,0.034,-9.03,81.9
9.7.2024,50:05.2,50.1,4984,2930,62.9,1.031,1.035,1.027,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,142.3,315.8,42.9,178.4,26.7,326.5,20.4,204.1,23.4,142.3,3.2,7.9,1,4.3,0,7.9,0,4.9,0,7.9,3.2,100,10.8,24.3,3.4,13.6,2.1,24.1,1.6,15.2,1.8,10.8,42,42,42,42,42,36,51,52,52,52,49,49,48,48,48,51,54,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,0.727,8.496,6.519,2.071,0.202,9.961,1.593,0.422,0.924,51,15,51,51,450,0.5,0,0,0,0,0,433,2,68.3,3.6,8.3,1.1,4.5,0.7,8.1,0.5,5.2,0.6,88.2,84.5,90.6,87.6,90.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.275,140539,61424,14.788,18.66,55.2,36.3,7.3,7.1,136.14,0.66,616,55,0.059,0,-8.13,137.7
9.7.2024,50:07.2,50.1,4983,2931,62.9,1.031,1.035,1.027,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,145,401.8,55.8,218.2,22.1,159.4,55.5,202.7,44.4,145,3.7,10,2,5.2,1.2,3.7,1.2,4.8,1,10,3.7,100,11,30,4.8,16.6,1.8,12.1,4.3,15.3,3.3,11,42,42,42,42,42,36,51,52,52,52,49,49,48,48,48,51,54,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.727,5.274,6.744,2.194,0.217,10.11,1.597,0.425,1.014,51,15,51,51,450,0.4,0,0,0,0,0,433,2,69,3.7,10.2,1.5,5.5,0.6,4,1.4,5.2,1.1,88,82.8,89.7,90.3,89.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.3,0.3,0,0.411,140539,61425,14.746,18.66,55.2,36.3,6.7,6.5,149.26,0.69,616,55,0,0,-8.865,126.3
9.7.2024,50:09.2,50.1,4983,2931,62.9,1.012,1.035,1.03,0.957,1.027,0.871,0.751,3756.6,3848.2,3848.2,3481.7,3848.2,91.6,3206.9,146.6,346.2,38.8,226,16.2,349.6,45.3,126.4,24.7,146.6,3.3,8.5,0,5.3,0,8.3,0.9,2.9,0.4,8.5,3.3,100,11.1,26.2,3.3,17.5,1.3,25.6,3.4,9.4,2,11.1,41,42,42,38,42,35,52,52,53,53,48,48,48,47,47,52,54,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,6.445,6.469,2.058,0.202,9.903,1.589,0.421,0.831,51,15,51,51,450,0.4,0,0,0,0,0,433,2,67.3,3.7,8.9,1.1,5.8,0.4,8.6,1.1,3.2,0.7,88,84.5,88.1,86.5,93,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.342,140539,61426,14.753,18.66,55.2,36.3,6.1,5.9,163.89,0.68,616,55,0.03,0,-8.94,125.2
9.7.2024,50:11.2,50.1,4983,2931,62.9,1.012,0.96,1.027,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,148.2,354.6,35.8,285.7,36.8,268.7,44.8,135.6,23.6,148.2,3.9,8.8,1.6,6.8,1.6,6.5,1.8,3.2,1.2,8.8,3.9,100,11.2,27,2.9,21.6,2.8,20,3.4,10.2,1.8,11.2,41,38,42,42,42,36,52,54,52,53,49,48,46,48,47,51,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,54,0.727,5.566,6.441,2.117,0.215,10.031,1.598,0.425,0.869,51,15,51,51,450,0.4,0,0,0,0,0,433,2,67.5,3.8,9.2,0.9,7.2,0.9,6.7,1.1,3.4,0.6,87.9,83.2,86.8,88.3,93.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.288,140539,61426,14.752,18.645,55.2,36.3,5.4,5.5,184.36,0.66,616,55,0,0,-8.25,135.6
