Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,29:46.5,50.4,5203,2711,65.7,0.955,0.955,0.952,0.957,0.955,0.868,0.746,3481.7,3481.7,3481.7,3481.7,3481.7,91.6,3206.9,200,395.9,120.5,353.1,41.8,266.7,113.2,207.2,101.9,200,5.4,10.2,3.1,8.8,1.9,6.6,3.7,5.3,3.4,10.2,5.4,100,15.1,29.8,9.3,26.4,3.4,20,8.8,15.9,7.5,15.1,38,38,38,38,38,35,66,63,72,65,66,34,37,28,35,34,73,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,56,0.73,4.981,7.297,2.753,0.229,11.082,1.658,0.46,0.895,51,15,51,51,500,0.8,0,0,0,0,0,430,2,65.2,5.2,10.2,3.2,9.1,1.1,6.8,2.9,5.4,2.6,84,80.2,83.9,84.8,87.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0,0.1,0.1,0.014,0.212,140807,62349,14.511,13.635,40.4,36.3,10.1,10.2,98.97,0.8,619,56,0,0,-8.94,91.5
9.7.2024,29:48.6,50.5,5214,2700,65.8,0.992,0.96,0.955,1.025,1.03,0.868,0.746,3665,3481.7,3481.7,3848.2,3848.2,91.6,3206.9,341.4,650.7,145.1,581.1,185.5,364.8,152.9,296.2,355.1,341.4,8.5,16.5,3.7,14.4,4.6,9.2,3.6,7.4,8.8,16.5,8.5,100,25.6,48.4,11.4,43.5,13.8,27.6,11.7,22.4,26.3,25.6,40,38,38,42,42,35,57,57,58,57,55,43,43,42,43,45,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,56,0.732,7.031,9.656,4.763,0.349,13.952,1.769,0.596,0.875,51,15,51,51,500,3.3,0,0,0,0,0,426,2,47,8.8,16.8,3.8,14.8,4.8,9.4,4,7.7,9,74.1,71.8,68.3,79.1,77.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31107,72428,0,0.5,0.5,0,1.131,140807,62352,14.107,13.62,40.3,36.3,13.6,13.8,73.44,0.86,619,56,2.829,0,-14.745,55.4
9.7.2024,29:50.6,50.4,5215,2699,65.8,0.956,0.96,0.955,0.952,0.955,0.868,0.746,3481.7,3481.7,3481.7,3481.7,3481.7,91.6,3206.9,178.3,318.2,157,367.3,34.6,227,53.2,156.4,113,178.3,4.2,8,3.8,8.9,0.8,4.7,1.3,3.8,2.4,8.9,4.2,100,13.4,23.9,12,27.6,2.8,16.8,4.6,11.9,7.5,13.4,38,38,38,38,38,35,60,60,61,61,56,40,40,39,39,44,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,56,0.73,5.274,7.726,2.86,0.198,11.422,1.678,0.452,1.035,51,15,51,51,500,0.7,0,0,0,0,0,426,2,64.9,4.5,8.3,4,9.3,0.9,5.7,1.4,4,2.8,86.2,81.8,84.3,88.6,90.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0,0.5,0.5,0.032,0.474,140807,62352,14.467,13.62,40.3,36.3,17.7,17.7,56.51,0.77,619,56,2.741,0,-10.485,77.9
9.7.2024,29:52.5,50.4,5214,2699,65.8,1.013,0.96,1.03,1.032,1.03,0.888,0.746,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,152,297.7,70.4,280.2,38.9,288.8,56,113.8,70.4,152,4.5,8.1,2.4,7.5,1.6,8.4,2,3.4,2.6,8.4,4.5,100,11.7,22.8,5.8,20.8,3.3,21.4,4.7,8.7,6,11.7,41,38,42,42,42,36,55,55,55,55,55,45,45,45,45,45,57,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,56,0.725,6.152,6.997,2.281,0.202,10.933,1.654,0.431,1.028,51,15,51,51,450,0.4,0,0,0,0,0,426,2,68.2,3.9,7.8,1.8,6.9,1.1,7.1,1.5,2.9,1.8,87.7,83.7,88.3,86.8,91.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0,0.4,0.4,0,0.397,140807,62353,14.565,13.605,40.3,36.3,16.3,16,61.26,0.63,619,56,0.029,0,-10.17,80.2
9.7.2024,29:54.5,50.4,5212,2702,65.8,1.029,1.035,1.03,1.032,1.02,0.886,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,145.6,303.8,73.1,285,28.8,278.2,44.3,111.3,40.4,145.6,3.4,7.5,1.7,6.8,0.6,6.6,0.9,2.5,0.8,7.5,3.4,100,11.1,23.1,5.9,20.9,2.2,20.9,3.6,8.7,3.5,11.1,42,42,42,42,42,36,54,54,54,55,52,46,46,46,45,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,56,0.725,5.566,6.515,2.208,0.208,10.395,1.636,0.422,0.836,51,15,51,51,450,0.5,0,0,0,0,0,426,2,68.6,3.7,7.9,1.9,7,0.7,6.9,1.1,2.8,1.1,88.2,84.3,89.2,87.4,91.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31107,72428,0,0.1,0.1,0,0.234,140807,62354,14.515,13.605,40.3,36.3,11.9,11.8,83.92,0.61,619,56,0,0,-9.57,85.3
9.7.2024,29:56.5,50.4,5211,2703,65.8,1.012,0.96,1.03,1.032,1.027,0.888,0.746,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,148.3,252.4,59,338.9,55.3,256.1,59,134.5,31,148.3,3.5,6.3,1.3,8.1,1.2,6.1,1.3,3.1,0.6,8.1,3.5,100,11.3,19.2,5,24.9,4.2,19.2,4.6,10.3,2.7,11.3,41,38,42,42,42,36,54,54,55,54,51,46,46,45,46,49,56,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,55,0.732,6.152,6.698,2.203,0.189,10.536,1.623,0.422,0.906,51,15,51,51,500,0.3,0,0,0,0,0,426,2,67.8,3.8,6.7,1.6,8.4,1.4,6.4,1.5,3.4,0.9,87.8,85.8,86.5,87.5,91.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31107,72428,0,0.1,0.1,0,0.421,140807,62354,14.514,13.605,40.3,36.3,9.5,9.6,105.62,0.59,619,56,0,0,-9.15,89.2
9.7.2024,29:58.5,50.4,5210,2704,65.8,1.031,1.035,1.03,1.032,1.027,0.888,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,142.4,332.2,52.8,195.7,24.7,256.9,124.4,138.9,13.3,142.4,3.3,8.2,1.1,4.6,0.4,6.1,2.8,3.2,0.2,8.2,3.3,100,10.8,25.2,4.2,14.5,1.9,19.3,9.4,11.1,1,10.8,42,42,42,42,42,36,54,55,54,55,51,46,45,46,45,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,55,0.732,5.566,6.346,2.074,0.205,10.274,1.604,0.422,0.823,51,15,51,51,500,0.4,0,0,0,0,0,426,2,68.4,3.6,8.6,1.4,4.8,0.7,6.4,3.1,3.6,0.4,88.2,84.1,91.8,86.3,90.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31107,72428,0,0.1,0.1,0,0.222,140807,62355,14.536,13.59,40.2,36.3,8.1,8.1,123.67,0.58,619,56,0.054,0.027,-10.365,78.7
9.7.2024,30:00.6,50.4,5208,2706,65.8,1.012,1.035,1.03,0.957,1.027,0.871,0.746,3756.6,3848.2,3848.2,3481.7,3848.2,91.6,3206.9,189.7,324.9,90.2,255.9,69.5,293.5,197.4,211.2,74.6,189.7,4.4,8.2,2.2,6.2,0.9,7.1,4.1,5.1,1.1,8.2,4.4,100,14.4,24.9,7,19,5.4,22.4,14.7,16.3,5.7,14.4,41,42,42,38,42,35,53,54,54,54,51,47,46,46,46,49,56,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,55,0.732,6.445,7.292,2.43,0.225,11.39,1.635,0.472,1.144,51,15,51,51,500,0.7,0,0,0,0,0,426,2,65.6,4.9,8.5,2.3,6.4,1.8,7.5,4.9,5.4,1.9,85.9,83.5,88.8,83,88.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0.2,1,1.2,0.09,1.164,140807,62357,14.542,13.59,40.2,36.3,7.2,7.2,139.79,0.57,619,56,0.058,0.034,-11.985,68
9.7.2024,30:02.6,50.4,5209,2705,65.8,1.012,0.96,1.03,1.032,1.027,0.888,0.746,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,144,354.2,48.6,277.6,33.7,198.6,37.4,101,100.5,144,3.8,8.9,1.1,6.7,1.5,4.8,1.6,2.4,3.1,8.9,3.8,100,10.9,26.6,3.8,21.1,2.6,15.3,3,7.8,7.3,10.9,41,38,42,42,42,36,54,55,54,55,51,46,45,46,45,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,5.274,6.388,2.052,0.229,10.384,1.603,0.427,0.891,51,15,51,51,450,0.5,0,0,0,0,0,426,2,68.3,3.7,9.1,1.3,7.1,0.8,5,1,2.6,2.5,88,84.5,86.4,89.4,91.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0,0.2,0.2,0,0.301,140807,62358,14.584,13.59,40.2,36.3,6.6,6.7,151,0.61,619,56,0.029,0,-12.555,64.9
9.7.2024,30:04.6,50.4,5210,2704,65.8,1.031,1.035,1.03,1.032,1.027,0.888,0.746,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,141.4,338.8,33.9,232.3,34.9,305,48.3,113.3,24.5,141.4,4.1,9.2,1.5,6.3,1.5,8,1.8,3.4,1.3,9.2,4.1,100,10.7,25.7,2.7,17.3,2.7,23,3.8,8.7,1.9,10.7,42,42,42,42,42,36,52,54,53,53,50,48,46,47,47,50,56,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,54,0.727,6.445,6.615,2.18,0.2,10.256,1.597,0.418,0.88,51,15,51,51,450,0.4,0,0,0,0,0,426,2,69.2,3.6,8.8,0.9,5.8,0.9,7.6,1.2,2.9,0.6,88.6,84.6,89.8,86.2,93.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31107,72428,0,0.1,0.1,0,0.289,140807,62358,14.493,13.575,40.2,36.3,6.1,6.1,164.22,0.66,619,56,0.042,0.068,-8.895,70.7
