Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,40:14.7,50,4938,2975,62.4,1.012,0.96,1.03,1.032,1.027,0.888,0.748,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,341.3,700.2,168.8,623.9,127.3,266.1,183.3,359.5,301.6,341.3,8.6,17.5,4.9,15.5,3,6.5,5.2,8.9,7.3,17.5,8.6,100,25.6,52.3,12.7,45.9,9.9,20.8,14,26.7,22.4,25.6,41,38,42,42,42,36,51,51,53,52,48,49,49,47,48,52,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,0.735,7.031,9.326,4.559,0.268,14.389,1.658,0.581,1.077,51,15,51,51,500,2.3,0,0,0,0,0,433,2,46.4,8.8,17.9,4.4,15.8,3.4,7.1,4.7,9.2,7.6,74.3,69.3,72.3,78.1,77.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.6,0.6,0.002,0.709,140484,61237,14.73,20.4,60.4,36.3,10.6,10.7,94.56,0.83,616,55,0.059,0,-16.11,76
9.7.2024,40:16.7,49.9,4938,2975,62.3,0.957,0.96,0.955,0.957,0.955,0.873,0.751,3481.7,3481.7,3481.7,3481.7,3481.7,91.6,3206.9,226.7,509.7,77.3,302.8,83.7,122.3,177.1,236.8,304.2,226.7,5.6,12.8,1.9,7.4,2.1,3,4.3,5.7,7.4,12.8,5.6,100,17.1,38.5,6,22.3,6.7,9.6,13.6,18.2,22.2,17.1,38,38,38,38,38,35,51,51,52,52,48,49,49,48,48,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,0.732,5.566,7.867,3.275,0.306,12.412,1.617,0.511,0.996,51,15,51,51,450,1.8,0,0,0,0,0,434,2,57.3,5.8,13.2,2,7.6,2.3,3.2,4.5,6.1,7.6,82,76.5,85.2,86,80.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0.1,0.2,0.3,0.008,0.841,140484,61239,14.737,20.385,60.3,36.3,13.2,13.1,75.64,0.88,616,55,0.059,0.034,-12.33,99.2
9.7.2024,40:18.7,49.9,4938,2976,62.3,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,179,449,54.3,176,46.6,171.6,134.4,214.1,186.3,179,5.1,11.9,2.1,5,1.8,4.9,3.9,5.8,5.3,11.9,5.1,100,13.6,33.7,4.1,13.2,4,12.8,10.4,16.4,14.2,13.6,41,38,42,42,42,36,50,52,52,50,48,50,48,48,50,52,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,0.73,5.274,6.82,2.377,0.245,11.268,1.584,0.464,0.926,51,15,51,51,450,0.7,0,0,0,0,0,434,2,63.2,4.5,11.4,1.4,4.4,1.3,4.3,3.4,5.5,4.6,85.8,81.5,89.7,87.7,84.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.2,0.2,0,0.441,140484,61239,14.783,20.385,60.3,36.3,18.1,17.4,55.24,0.69,616,55,0.029,0,-12.825,95.4
9.7.2024,40:20.7,49.9,4938,2976,62.3,1.012,0.96,1.027,1.032,1.027,0.871,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,140.7,434.1,21.7,177.5,34.5,121.6,74.4,146.1,115.4,140.7,3.2,10.7,0.4,4.2,0.7,2.9,0.9,3.4,2.6,10.7,3.2,100,10.7,32.4,1.7,13,2.9,9.2,5.8,11.2,9.4,10.7,41,38,42,42,42,35,50,51,52,51,47,50,49,48,49,53,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.732,4.102,6.379,1.973,0.252,10.507,1.569,0.436,0.942,51,15,51,51,450,0.6,0,0,0,0,0,434,2,69.1,3.6,11,0.6,4.4,0.9,3.1,1.9,3.7,3,88.4,83.4,91.4,90.9,87.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.359,140484,61240,14.808,20.37,60.3,36.3,13,13.2,76.69,0.71,616,55,0,0,-11.565,105.7
9.7.2024,40:22.7,49.9,4937,2977,62.3,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,141.3,458.3,23.2,146.5,47.9,170,101.4,138.5,44.8,141.3,3.5,11.4,0.5,3.5,1.1,4.1,3.2,3.3,1.1,11.4,3.5,100,10.7,34.6,1.8,10.7,4,12.6,7.8,10.3,3.6,10.7,41,38,42,42,42,36,50,51,51,52,48,50,49,49,48,52,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,5.274,6.039,1.781,0.2,10.28,1.558,0.422,0.834,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69.6,3.6,11.8,0.6,3.6,1.3,4.3,2.6,3.5,1.2,88.5,81.4,91.7,89,91.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0,0,0,0.274,140484,61241,14.622,20.37,60.3,36.3,10.1,10.3,98.62,0.75,616,55,2.771,0,-10.125,120.7
9.7.2024,40:24.7,49.9,4930,2984,62.2,1.031,1.035,1.027,1.032,1.027,0.888,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,144.7,438.1,19.1,166.1,39.6,134.5,131.1,200.1,29.3,144.7,3.2,10.8,0,3.9,0.8,3.1,2.2,4.7,0,10.8,3.2,100,11,33.1,1.5,12.3,3.4,10.3,10,14.8,2.4,11,42,42,42,42,42,36,51,51,52,52,48,49,49,48,48,52,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.73,6.445,6.231,1.873,0.228,10.51,1.564,0.425,0.924,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.5,3.7,11.3,0.5,4.2,1.1,3.4,3.3,5,0.8,88.1,81.8,91.1,88.6,90.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.427,140484,61241,14.816,20.37,60.3,36.3,8.6,8.6,115.96,0.71,616,55,2.8,0,-9.03,135.3
9.7.2024,40:26.7,49.9,4929,2985,62.2,1.012,0.96,1.027,1.032,1.027,0.888,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,149.5,430.9,25.3,175.5,35.9,214.4,81.7,132.8,99.4,149.5,3.9,10.7,1.3,4.2,0.8,5.2,2.7,3.2,3,10.7,3.9,100,11.4,32.2,2.2,13,3,15.9,6.6,10.1,8.2,11.4,41,38,42,42,42,36,50,52,50,51,49,50,48,50,49,51,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.732,5.859,6.287,2.084,0.207,10.451,1.561,0.429,0.843,51,15,51,51,450,0.4,0,0,0,0,0,434,2,67.8,3.8,10.9,0.7,4.4,1,5.4,2.1,3.3,2.7,87.8,83,91.3,88.1,88.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.236,140484,61242,14.845,20.355,60.3,36.3,7.5,7.7,132.52,0.69,616,55,0,0,-9.885,123.5
9.7.2024,40:28.7,49.9,4929,2985,62.2,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,136.9,417.7,15.9,210.8,39.5,137.7,67.9,138.3,67.6,136.9,3.3,10.4,0.3,5,0.9,3.3,1.5,3.3,1.5,10.4,3.3,100,10.4,31.5,1.3,15.3,3.4,10.4,5.3,10.3,5.8,10.4,42,42,42,42,42,36,51,52,52,50,49,49,48,48,50,51,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.732,6.152,6.231,1.866,0.221,10.323,1.549,0.419,0.888,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69.1,3.5,10.8,0.4,5.2,1.1,3.5,1.7,3.4,1.8,88.6,82.9,90.3,90.7,90.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.326,140484,61243,14.849,20.355,60.3,36.3,6.8,6.9,147.47,0.67,616,55,0.029,0,-9.225,132.4
9.7.2024,40:30.7,49.9,4928,2986,62.2,1.012,0.96,1.03,1.032,1.027,0.888,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,141.5,466,11.7,170.8,32.5,130.6,94.4,123.3,102.9,141.5,3.3,11.5,0.1,3.9,0.6,3,2.1,2.8,2.3,11.5,3.3,100,10.8,34.8,1,13,2.7,10,7.6,9.4,7.6,10.8,41,38,42,42,42,36,53,55,53,55,49,47,45,47,45,51,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,0.732,5.859,6.153,1.915,0.2,10.334,1.539,0.418,0.86,51,15,51,51,450,0.3,0,0,0,0,0,434,2,68.6,3.6,11.8,0.3,4.3,0.9,3.3,2.4,3.1,2.6,88.3,82.5,90.6,89.5,90.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0,0.411,140484,61243,14.787,20.355,60.3,36.3,6.1,6.2,163.53,0.66,616,55,0.059,0.034,-10.035,121.7
9.7.2024,40:32.7,49.9,4928,2986,62.2,1.012,0.96,1.03,1.032,1.027,0.871,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,126.3,520.9,22.2,93.6,51.7,48.8,89.4,139.6,44.4,126.3,3.7,13.5,1.3,2.2,1.9,1.9,2.8,4,1.8,13.5,3.7,100,9.6,38.9,1.7,6.9,4.4,3.9,7.1,10.4,3.7,9.6,41,38,42,42,42,35,53,51,60,51,50,47,49,40,49,50,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,51,0.732,9.375,6.082,1.869,0.199,9.879,1.53,0.418,0.743,51,15,51,51,450,0.3,0,0,0,0,0,434,2,71.3,3.2,13.2,0.6,2.4,1.4,1.3,2.3,3.5,1.2,89.1,80.5,92.5,92.2,91.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.2,0.2,0,0.21,140484,61244,14.825,20.34,60.2,36.3,5.6,5.7,177.13,0.65,616,55,0.029,0,-9.285,131.4
