Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,29:16.8,49.8,5268,2645,66.5,0.957,0.96,0.955,0.957,0.955,0.871,0.751,3481.7,3481.7,3481.7,3481.7,3481.7,91.6,3206.9,398.7,638.1,305.2,647.9,190.6,369.8,215.7,413.6,408.6,398.7,10.2,16.3,8.4,16.4,5.6,10.1,6.2,10.3,8.4,16.4,10.2,100,29.4,48.1,23,48.2,14.7,27.9,16.3,31.8,25,29.4,38,38,38,38,38,35,59,56,62,59,59,41,44,38,41,41,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,53,0.74,10.547,9.748,4.858,0.279,15.208,1.67,0.612,1.231,51,15,51,51,550,2.9,0,0,0,0,0,437,2,44.8,10.3,16.6,7.8,16.6,5,9.6,5.6,10.8,10.5,70.2,66.2,71.1,76.6,67,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0.1,0.2,0.3,0.066,0.684,140294,59825,15.24,32.205,95.3,36.3,13.7,13.9,72.95,0.82,614,55,0,0,-18.57,104
9.7.2024,29:18.8,49.8,5262,2651,66.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,211.2,546,106.1,260.5,80.5,216.6,76.6,147.5,255.8,211.2,5.4,13.5,2.4,6.4,2,5.3,1.8,3.6,8.2,13.5,5.4,100,16.5,41.2,7.2,19.7,6.3,16.4,5.9,11.2,24.2,16.5,41,38,42,42,42,36,50,51,51,52,48,50,49,49,48,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.73,9.668,7.715,3.164,0.306,12.08,1.609,0.506,0.934,51,15,51,51,450,1.4,0,0,0,0,0,436,2,57.8,5.4,14,2.7,6.5,2.1,5.5,2,3.8,6.3,83,75.2,85.7,87.1,84.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0.1,0.2,0.2,0.024,0.789,140294,59826,15.529,32.205,95.3,36.3,17.1,17,58.57,0.75,614,55,0.03,0,-13.125,147.2
9.7.2024,29:20.8,49.8,5267,2647,66.5,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,144.7,420.5,26,220.9,74.2,144.8,129.3,106.7,35.5,144.7,4.1,11.1,0.1,6,2.5,3.4,3.8,3.3,2.3,11.1,4.1,100,11.1,32,2.8,16.4,5.9,11.1,9.7,8,2.7,11.1,41,38,42,42,42,36,50,51,51,50,47,50,49,49,50,53,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,6.152,6.659,1.977,0.217,10.73,1.561,0.429,1.071,51,15,51,51,450,0.4,0,0,0,0,0,436,2,68.3,3.7,10.9,0.7,5.4,1.9,3.6,3.2,2.7,0.9,88.2,81.5,88.5,88.8,94,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0.1,0.2,0.3,0.055,0.519,140294,59827,15.79,32.19,95.3,36.3,16.5,16.7,60.73,0.6,614,55,0.058,0,-8.28,233.2
9.7.2024,29:22.8,49.8,5266,2647,66.5,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,146.3,484.7,13,193.9,69.3,177.1,70.4,147.8,14.6,146.3,3.5,12,1,4.6,1.5,4.9,0.8,3.4,0.2,12,3.5,100,11.1,36.2,1.1,14.8,5.8,13.7,5.5,10.8,1.2,11.1,42,42,42,42,42,36,49,50,51,50,46,51,50,49,50,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,8.789,6.215,1.827,0.258,10.42,1.56,0.438,0.887,51,15,51,51,450,0.6,0,0,0,0,0,436,2,68.2,3.7,12.3,0.4,4.8,1.8,4.5,1.7,3.7,0.4,88.4,82.2,88.4,88.8,94.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.283,140294,59828,15.739,32.19,95.3,36.3,12,11.7,83.32,0.59,614,55,0.03,0,-8.49,227.5
9.7.2024,29:24.8,49.7,5261,2653,66.4,1.012,0.96,1.027,1.032,1.027,0.871,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,144.7,413,17.9,220,79.3,233.5,83.1,95.3,15.8,144.7,3.6,10.2,1.1,5.2,1.7,5.5,2.6,2.2,0.2,10.2,3.6,100,11,31.3,1.4,16.6,6.5,17.3,6.4,7.3,1.2,11,41,38,42,42,42,35,50,51,52,50,46,50,49,48,50,54,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,52,0.73,5.274,6.146,1.888,0.236,10.359,1.539,0.419,0.842,51,15,51,51,450,0.4,0,0,0,0,0,436,2,68.4,3.7,10.6,0.5,5.4,2.1,5.8,2.1,2.5,0.4,88.1,82.8,87.7,87.8,94.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.352,140294,59828,15.766,32.19,95.3,36.3,10,9.6,99.79,0.64,614,55,0,0,-8.25,234.1
9.7.2024,29:26.8,49.7,5263,2651,66.5,1.012,0.96,1.027,1.032,1.027,0.873,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,142.7,422.8,22.6,191.6,54.2,169.4,47.4,105,128.7,142.7,3.1,10.4,0.4,4.5,1.1,3.2,0.2,2.3,2.2,10.4,3.1,100,10.8,31.9,1.8,14.9,4.4,12.7,3.7,8.2,9.3,10.8,41,38,42,42,42,35,50,52,51,51,48,50,48,49,49,52,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,0.732,5.566,6.161,1.959,0.238,10.238,1.543,0.425,0.805,51,15,51,51,450,0.5,0,0,0,0,0,436,2,68.3,3.6,10.8,0.6,4.9,1.4,4.3,1.2,2.8,3.1,87.9,83.1,88.6,90.4,89.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.27,140294,59829,15.73,32.175,95.2,36.3,8.1,8,123.83,0.62,614,55,0.059,0.034,-9.015,214.1
9.7.2024,29:28.8,49.7,5263,2651,66.5,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,139.5,369.3,17.9,189.6,36.6,220.9,127,118.3,36.2,139.5,3.5,9.1,0,4.4,0.7,5.9,3.6,2.7,1.5,9.1,3.5,100,10.6,28.2,1.5,14.5,3,16.4,9.5,8.8,2.8,10.6,42,42,42,42,42,36,49,49,51,50,47,51,51,49,50,53,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,52,0.732,5.274,6.223,2.019,0.212,10.303,1.54,0.423,0.871,51,15,51,51,450,0.4,0,0,0,0,0,436,2,68.5,3.5,9.5,0.5,4.8,1,5.5,3.2,3,1,88.4,83.7,89.5,87.1,93.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.283,140294,59829,15.778,32.175,95.2,36.3,7.2,7.1,139.74,0.61,614,55,0.029,0,-8.58,225
9.7.2024,29:30.8,49.7,5263,2651,66.5,0.994,0.96,0.955,1.032,1.027,0.888,0.753,3665,3481.7,3481.7,3848.2,3848.2,91.6,3298.5,138.6,417.3,22.1,189.5,57.2,217,105.2,76.6,23.6,138.6,4,11,1.9,5.2,2,5.8,3.1,2.4,1.2,11,4,100,10.5,31.6,1.7,14.5,4.5,16.2,8.1,5.8,1.8,10.5,40,38,38,42,42,36,49,49,50,50,48,51,51,50,50,52,52,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,52,0.732,6.152,6.088,1.853,0.217,10.243,1.536,0.42,0.86,51,15,51,51,450,0.4,0,0,0,0,0,436,2,69,3.5,10.8,0.6,4.7,1.5,5.4,2.6,2,0.6,88.4,82.4,89.4,87.2,94.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.3,0.3,0.008,0.502,140294,59830,15.745,32.16,95.2,36.3,6.5,6.6,153.41,0.6,614,55,2.756,0,-9.675,199.4
9.7.2024,29:32.8,49.7,5261,2652,66.4,1.012,0.96,1.027,1.032,1.027,0.873,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,149,447.3,105.7,170.8,84.8,203.3,66.3,90.3,23.6,149,3.3,11,1.7,4.1,1.2,4.9,1.5,2.1,0,11,3.3,100,11.3,33.7,7.8,13.1,6.7,15.2,5.1,6.9,1.8,11.3,41,38,42,42,42,35,50,51,51,49,48,50,49,49,51,52,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,5.859,6.384,2.034,0.224,10.542,1.551,0.433,0.954,51,15,51,51,450,0.5,0,0,0,0,0,436,2,67.8,3.8,11.5,2.6,4.3,2.2,5.1,1.7,2.3,0.6,88.1,80,89.1,89.2,94.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.305,140294,59831,15.669,32.16,95.2,36.3,6.2,6,161.99,0.59,614,55,0.029,0,-10.92,176.7
9.7.2024,29:34.8,49.7,5261,2653,66.4,1.012,0.96,1.027,1.032,1.027,0.888,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,142.2,443.2,20.4,211.9,58.2,204.7,68.6,89.6,41.2,142.2,3.2,10.9,0.4,5,1.3,4.1,1.5,2,0.9,10.9,3.2,100,10.8,33.2,1.6,16.3,4.7,15.2,5.3,6.9,3.3,10.8,41,38,42,42,42,36,49,50,51,50,46,51,50,49,50,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,7.031,6.419,2.041,0.246,10.477,1.553,0.422,0.969,51,15,51,51,450,0.4,0,0,0,0,0,436,2,68.5,3.6,11.3,0.6,5.4,1.5,5.1,1.7,2.3,1.1,88.2,82.6,88.2,89.2,92.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0,0.461,140294,59832,15.631,32.16,95.2,36.3,5.7,5.6,175.21,0.63,614,55,2.763,0,-11.79,163.7
