Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,39:43.3,50.1,5194,2719,65.6,0.994,0.96,1.03,1.032,0.955,0.871,0.748,3665,3481.7,3848.2,3848.2,3481.7,91.6,3206.9,243.5,481.3,72.2,420.2,132.5,324.3,131.8,236.3,149.3,243.5,6.3,12.4,2.1,10.6,2.7,9,2.7,6.1,4.7,12.4,6.3,100,18.4,36.5,5.7,31.3,10.5,24.1,9.9,17.7,11,18.3,40,38,42,42,38,35,60,56,61,60,62,40,44,39,40,38,64,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,52,0.73,14.356,8.052,3.412,0.282,12.488,1.616,0.503,0.993,51,15,51,51,450,1.8,0,0,0,0,0,425,2,60.2,6.3,12.5,1.9,10.7,3.4,8.2,3.4,6.1,3.8,81.4,77.4,79.9,82.7,85.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.1,0.1,0.018,0.224,140357,60029,15.544,30.525,90.4,36.3,14.3,13.9,69.91,0.81,614,55,0.129,0.068,-16.8,109
9.7.2024,39:45.3,50.2,5198,2716,65.6,0.994,0.96,1.03,0.957,1.027,0.871,0.748,3665,3481.7,3848.2,3481.7,3848.2,91.6,3206.9,269.4,590.9,87.7,454.8,148.6,299.1,117.2,305.7,150.8,269.4,6.5,14.7,1.2,10.9,3.5,7.2,3.4,7.3,3.6,14.7,6.5,100,20.3,44.2,6.6,34,11.8,22.5,9.3,22.6,11.4,20.3,40,38,42,38,42,35,52,52,53,53,49,48,48,47,47,51,54,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,0.727,5.566,8.467,3.876,0.261,13.153,1.64,0.52,1.034,51,15,51,51,450,1.5,0,0,0,0,0,427,2,57.5,6.9,15.2,2.3,11.5,3.9,7.7,3.1,7.8,3.9,80.5,77,78.2,82.3,84.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72428,0,0.3,0.4,0.04,1.268,140358,60032,15.052,30.525,90.4,36.3,14.9,15.1,67.1,0.94,614,55,0,0.034,-9.615,190.5
9.7.2024,39:47.3,50.1,5194,2720,65.6,1.012,1.035,0.955,1.032,1.027,0.871,0.748,3756.6,3848.2,3481.7,3848.2,3848.2,91.6,3206.9,215.9,493.1,145.1,239.2,97.5,154.4,198.7,118.3,280.6,215.9,5.4,11.6,4.3,5.9,3.2,3.7,4.7,2.9,6.9,11.6,5.4,100,16.3,37,10.7,17.9,8.1,12,15.6,9,20.3,16.3,41,42,38,42,42,35,52,52,53,53,48,48,48,47,47,52,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,54,0.73,7.031,7.729,3.173,0.25,12.396,1.616,0.471,1.036,51,15,51,51,450,1.2,0,0,0,0,0,426,2,58.8,5.5,12.6,3.7,6,2.6,3.9,5.2,3,7,82.8,77.7,83.1,83.6,86.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0.9,0.1,1,10.403,0.258,140377,60032,15.602,30.51,90.3,36.3,16.1,16.1,62.19,0.87,614,55,0,0,-10.755,170.2
9.7.2024,39:49.3,50.1,5191,2723,65.5,1.012,1.035,0.955,1.032,1.027,0.888,0.751,3756.6,3848.2,3481.7,3848.2,3848.2,91.6,3206.9,205,514.5,46.1,301.8,87.7,230.3,93.2,204.4,162,205,5,13.5,1.1,7.3,1.4,5.6,2.2,4.9,3.9,13.5,5,100,15.5,38.6,3.5,22.4,7.2,17.2,7.2,15.6,11.8,15.5,41,42,38,42,42,35,51,52,53,51,49,49,48,47,49,51,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,54,0.73,5.274,7.202,2.532,0.248,12.015,1.616,0.474,1.006,51,15,51,51,450,1.1,0,0,0,0,0,426,2,60.6,5.2,13.1,1.2,7.5,2.3,5.8,2.4,5.3,4,84.3,79.7,85.1,86.6,85.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.3,0.3,0.02,0.58,140377,60033,15.418,30.51,90.3,36.3,15.1,14.9,66.29,0.66,614,55,0.03,0,-9.435,194
9.7.2024,39:51.3,50.1,5188,2726,65.5,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,148.7,385,26.8,257.4,76,249.2,63,88.7,43.2,148.7,3.4,9.6,0,6.1,2.5,6,0.7,2.1,0.2,9.6,3.4,100,11.3,29.1,2,19.1,6.6,18.7,4.8,6.7,3.2,11.3,41,38,42,42,42,36,51,52,52,52,48,49,48,48,48,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,0.73,9.961,6.303,1.953,0.215,10.615,1.586,0.428,0.828,51,15,51,51,450,0.3,0,0,0,0,0,426,2,67.8,3.8,9.8,0.7,6.4,2,6.3,1.6,2.3,1.1,88,84.1,86.4,87.4,94.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.1,0.1,0,0.3,140377,60034,15.606,30.495,90.3,36.3,13.5,13.7,73.96,0.63,614,55,0.059,0,-11.745,155.8
9.7.2024,39:53.3,50.1,5187,2727,65.5,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,141.4,434.7,16.9,242,78.5,144.3,93.5,91.8,29.3,141.4,3.2,10.8,0.4,5.8,1,3.4,2.2,1.4,0.7,10.8,3.2,100,10.7,32.6,1.3,17.9,6.9,11,7.1,6.8,2.2,10.7,42,42,42,42,42,36,50,51,52,51,47,50,49,48,49,53,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,54,0.73,5.859,6.296,1.821,0.241,10.607,1.582,0.423,0.928,51,15,51,51,450,0.3,0,0,0,0,0,426,2,69.1,3.6,11.1,0.5,5.9,2.1,3.6,2.3,2.3,0.8,88.5,82.8,86.9,89.6,94.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.2,0.2,0,0.386,140377,60035,15.592,30.495,90.3,36.3,10.3,10.3,96.69,0.62,614,55,0.029,0,-11.865,154.2
9.7.2024,39:55.3,50.1,5187,2727,65.5,0.994,0.96,1.027,1.032,0.955,0.888,0.751,3665,3481.7,3848.2,3848.2,3481.7,91.6,3298.5,148.5,382.2,43.8,275.7,45.2,118.2,123.1,178.5,21.5,148.5,4.5,10.2,1.7,7.3,1.7,3.5,4.3,5.7,1.9,10.2,4.5,100,11.2,29,3.4,20.7,3.7,9.1,9.3,13.3,1.6,11.2,40,38,42,42,38,36,50,51,51,51,46,50,49,49,49,54,53,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,53,0.73,6.152,6.498,2.078,0.233,10.652,1.577,0.422,0.942,51,15,51,51,450,0.3,0,0,0,0,0,426,2,69,3.8,9.9,1.1,6.9,1.2,3,3.1,4.6,0.6,87.8,83,87.3,89.5,91.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0.1,0.1,0.1,0.038,0.234,140377,60035,15.565,30.495,90.3,36.3,9.4,8.4,106.67,0.62,614,55,0,0,-11.97,152.8
9.7.2024,39:57.3,50.1,5187,2727,65.5,1.031,1.035,1.027,1.032,1.027,0.871,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3206.9,142.2,390.4,23,239.2,53.3,215.1,93,100.7,22.6,142.2,3.4,9.6,0.5,5.7,1.9,5.1,2.1,2.3,0,9.6,3.4,100,10.7,29.9,1.8,17.5,4.6,16,7,7.5,1.7,10.7,42,42,42,42,42,35,50,50,52,51,48,50,50,48,49,52,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,0.73,6.445,6.447,2.087,0.243,10.559,1.577,0.438,0.908,51,15,51,51,450,0.6,0,0,0,0,0,426,2,68.7,3.6,10.1,0.6,5.9,1.4,5.3,2.3,2.6,0.6,88.3,82.5,88.5,88.3,94,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.1,0.1,0,0.445,140377,60036,15.569,30.48,90.2,36.3,7.1,7.2,140.06,0.61,614,55,2.771,0.053,-9.27,197.3
9.7.2024,39:59.3,50.1,5186,2728,65.5,0.994,0.96,0.955,1.032,1.027,0.888,0.751,3665,3481.7,3481.7,3848.2,3848.2,91.6,3298.5,148.6,391.7,23,273.4,42.6,194.7,112.5,127.7,23,148.6,3.6,9.6,1.2,6.5,0.8,4.6,2.5,2.9,0.4,9.6,3.6,100,11.2,29.9,1.8,20.2,3.7,14.6,8.4,9.6,1.7,11.3,40,38,38,42,42,36,50,51,52,51,48,50,49,48,49,52,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,53,0.73,6.152,6.551,2.149,0.209,10.641,1.571,0.427,0.911,51,15,51,51,450,0.4,0,0,0,0,0,426,2,67.9,3.8,10.1,0.6,6.8,1.1,4.9,2.8,3.3,0.6,87.9,82.9,87.7,88.1,93,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.1,0.1,0,0.323,140377,60037,15.51,30.48,90.2,36.3,6.5,6.6,153.63,0.65,614,55,0.088,0.034,-8.88,205.9
9.7.2024,40:01.3,50.1,5185,2729,65.5,0.992,0.96,0.95,1.032,1.027,0.871,0.748,3665,3481.7,3481.7,3848.2,3848.2,91.6,3206.9,149.3,407.7,15.5,275.6,57.6,192.8,67.7,157.5,19.7,149.3,3.6,10.1,0.3,6.6,1.3,4.6,0.7,3.7,1.1,10.1,3.6,100,11.3,30.8,1.2,20.5,4.9,14.4,5.2,11.8,1.5,11.3,40,38,38,42,42,35,50,51,51,51,48,50,49,49,49,52,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,53,0.732,6.445,6.106,1.83,0.197,10.544,1.574,0.429,0.844,51,15,51,51,450,0.4,0,0,0,0,0,426,2,68.2,3.8,10.5,0.4,6.8,1.5,4.9,1.7,4,0.5,87.8,83.3,86.7,89,91.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72428,0,0.1,0.1,0,0.357,140377,60037,15.574,30.48,90.2,36.3,5.9,5.9,169.2,0.64,614,55,2.8,0,-8.625,212
